loan id,original interest rate,original UPB,original loan term,original LTV ratio,debt to income,original list price,Current Loan Delinquency Status,delinquent
361243871012,5.5,434000.0,360,73,39.0,,0,False
361260241318,5.25,75000.0,360,52,43.0,,0,False
361266207810,5.25,179000.0,360,70,49.0,,0,False
361379903618,4.125,380000.0,360,62,41.0,,0,False
361456664713,4.25,495000.0,360,80,44.0,,1,True
361471009563,4.375,209000.0,240,47,49.0,,0,False
361475001467,4.625,162000.0,180,95,46.0,,15,True
361545005818,4.5,250000.0,360,17,32.0,,0,False
361586972958,5.125,112000.0,300,48,39.0,,0,False
361624563462,5.25,551000.0,360,95,27.0,,1,True
361656618676,4.75,450000.0,360,46,43.0,,0,False
361685798718,6.125,418000.0,360,85,46.0,,6,True
361785310755,5.375,76000.0,360,80,46.0,,0,False
361960793435,5.0,171000.0,360,95,45.0,,3,True
361985847112,4.875,189000.0,360,90,45.0,,10,True
361994370041,5.25,415000.0,360,70,50.0,,0,False
362002858589,4.5,500000.0,360,72,46.0,,0,False
362041291531,4.5,88000.0,360,80,38.0,,0,False
362131099844,4.75,320000.0,360,52,22.0,,0,False
362174976165,4.75,400000.0,240,49,42.0,,0,False
362189200483,4.875,227000.0,360,73,35.0,,0,False
362330000862,4.875,250000.0,360,72,29.0,,1,True
362499586991,5.375,315000.0,360,97,29.0,,0,False
362526645611,4.75,114000.0,360,75,41.0,,0,False
362558254281,4.875,260000.0,360,97,42.0,,0,False
362722988998,4.625,141000.0,120,75,48.0,,0,False
362878957302,4.875,280000.0,360,95,47.0,,0,False
362991571298,4.875,109000.0,180,79,43.0,,1,True
363062414412,5.75,450000.0,360,78,43.0,,0,False
363203995082,4.875,361000.0,360,95,43.0,,0,False
363415374193,4.625,146000.0,360,97,18.0,,0,False
363419999030,4.99,196000.0,360,80,35.0,,0,False
363427180169,4.375,200000.0,180,64,34.0,,0,False
363573866523,5.25,70000.0,360,36,46.0,,0,False
363664517546,5.25,228000.0,360,76,47.0,,0,False
363726081819,5.375,570000.0,360,85,48.0,,20,True
363771407195,5.0,250000.0,360,56,45.0,,0,False
363787563628,4.875,250000.0,360,52,45.0,,0,False
363894909614,5.375,167000.0,360,75,41.0,,0,False
363913210448,4.785,188000.0,360,97,36.0,,0,False
363942698910,5.125,191000.0,360,95,48.0,,0,False
363954410237,5.125,75000.0,360,45,28.0,,0,False
363964612431,5.25,465000.0,360,77,50.0,,0,False
363966159470,4.5,85000.0,180,50,31.0,,0,False
364207566345,5.125,100000.0,360,16,46.0,,0,False
364456732878,4.875,110000.0,360,52,25.0,,0,False
364481260823,4.25,233000.0,180,95,47.0,,0,False
364504409661,4.875,278000.0,360,69,48.0,,1,True
364531949862,5.125,144000.0,360,90,20.0,,6,True
364569352083,5.0,190000.0,360,38,49.0,,0,False
364703511726,4.25,147000.0,180,66,29.0,,0,False
364765634643,4.875,438000.0,360,94,50.0,,0,False
364783017295,3.875,250000.0,180,71,42.0,,0,False
364903703687,5.5,308000.0,360,75,22.0,,0,False
364912051126,4.75,260000.0,180,27,46.0,,1,True
365075729974,5.25,192000.0,360,76,49.0,,0,False
365122154599,5.625,368000.0,360,80,45.0,,6,True
365131693335,4.375,360000.0,360,71,40.0,,0,False
365154409956,4.875,345000.0,240,59,49.0,,0,False
365208668154,4.625,151000.0,360,90,32.0,,0,False
365455840516,4.5,430000.0,120,26,39.0,,0,False
365534171771,5.125,304000.0,360,95,35.0,,0,False
365562860179,5.125,453000.0,360,83,33.0,,0,False
365613075038,5.0,620000.0,360,80,41.0,,0,False
365622135685,6.0,467000.0,360,97,34.0,,0,False
365640386135,6.0,525000.0,360,70,50.0,,0,False
365655827195,4.875,142000.0,180,72,44.0,,0,False
365701698830,4.99,350000.0,360,69,35.0,,0,False
365715022868,4.5,484000.0,360,38,46.0,,0,False
365764045381,5.75,185000.0,360,79,34.0,,0,False
365797163841,5.875,330000.0,360,75,38.0,,0,False
365805197719,4.625,420000.0,360,80,45.0,,0,False
365960486799,4.75,140000.0,360,56,34.0,,0,False
366036862301,5.25,280000.0,360,97,38.0,,5,True
366160533998,5.25,80000.0,180,17,47.0,,0,False
366171551817,5.25,102000.0,360,80,45.0,,0,False
366249362343,5.25,680000.0,360,55,42.0,,17,True
366279522203,4.875,272000.0,360,90,30.0,,0,False
366332303236,4.25,450000.0,360,52,50.0,,0,False
366515557715,4.75,612000.0,180,80,46.0,,0,False
366625670840,4.875,320000.0,360,80,43.0,,0,False
366758441451,5.125,75000.0,360,60,31.0,,0,False
366923602886,4.25,436000.0,180,80,37.0,,0,False
366940292447,4.5,280000.0,360,66,23.0,,0,False
367048105342,4.99,464000.0,360,90,38.0,,0,False
367107844352,5.25,142000.0,360,90,39.0,,17,True
367142132934,5.125,126000.0,360,97,33.0,,1,True
367145386072,5.5,98000.0,360,76,34.0,,0,False
367346474954,4.875,119000.0,360,85,20.0,,0,False
367539584277,4.875,214000.0,360,95,36.0,,0,False
367704653871,4.5,300000.0,360,56,46.0,,0,False
367817868902,5.625,58000.0,360,80,27.0,,1,True
367862708253,4.25,300000.0,360,39,49.0,,0,False
367881945684,4.875,369000.0,240,66,48.0,,0,False
367977367125,4.375,324000.0,120,90,34.0,,0,False
368001353531,5.375,168000.0,240,70,43.0,,0,False
368269472257,5.25,216000.0,360,75,29.0,,0,False
368356809407,5.875,555000.0,360,80,41.0,,0,False
368375089746,4.75,390000.0,360,44,47.0,,0,False
368407908471,5.125,77000.0,360,90,41.0,,0,False
368428358263,5.125,145000.0,360,95,31.0,,0,False
368591956276,4.375,461000.0,360,68,35.0,,0,False
368759340064,5.125,322000.0,360,95,46.0,,0,False
368783019954,4.375,300000.0,360,47,39.0,,0,False
368815277429,5.125,107000.0,360,97,30.0,,0,False
368873378472,5.75,108000.0,360,95,40.0,,2,True
368930060225,5.0,47000.0,180,75,25.0,,0,False
369129301453,5.5,672000.0,360,85,45.0,,5,True
369198644993,5.625,135000.0,360,80,26.0,,0,False
369265364913,5.5,270000.0,360,95,43.0,,0,False
369269388063,4.625,260000.0,360,80,19.0,,0,False
369291027492,4.5,105000.0,360,38,22.0,,0,False
369408874716,4.875,314000.0,360,97,27.0,,2,True
369434926464,5.25,110000.0,180,75,27.0,,0,False
369589940086,5.375,223000.0,360,97,38.0,,0,False
369601927221,4.75,189000.0,360,77,25.0,,0,False
369791033928,5.0,399000.0,360,95,42.0,,5,True
369895426092,4.875,350000.0,360,57,50.0,,0,False
369943370782,4.875,238000.0,360,95,33.0,,0,False
369983645120,5.625,75000.0,360,43,34.0,,1,True
370005737984,4.5,79000.0,180,72,14.0,,0,False
370118254478,5.875,589000.0,360,75,37.0,,0,False
370278628776,4.875,248000.0,240,90,32.0,,0,False
370399636440,4.75,195000.0,360,95,35.0,,1,True
370416044946,4.25,400000.0,360,50,43.0,,0,False
370513055916,4.75,385000.0,360,95,47.0,,0,False
370543973223,4.875,450000.0,360,90,44.0,,12,True
370704333256,5.625,228000.0,360,97,25.0,,1,True
370709593735,4.75,740000.0,360,50,50.0,,1,True
370808126642,4.875,428000.0,360,95,46.0,,0,False
370883233997,4.875,71000.0,360,95,34.0,,0,False
370924177018,5.0,388000.0,360,93,45.0,,3,True
370935231194,4.5,450000.0,360,75,22.0,,0,False
370980391979,5.5,147000.0,360,67,45.0,,0,False
370990339453,5.25,275000.0,360,69,32.0,,0,False
370999779564,4.5,350000.0,180,60,31.0,,0,False
371235598608,4.875,684000.0,360,90,44.0,,0,False
371312825927,5.375,451000.0,360,63,46.0,,6,True
371315872780,5.5,300000.0,360,18,49.0,,1,True
371357009025,5.25,567000.0,360,90,49.0,,0,False
371365986340,5.25,325000.0,360,60,46.0,,0,False
371410047230,5.25,65000.0,240,39,38.0,,0,False
371425799674,4.875,101000.0,360,95,50.0,,1,True
371686255242,5.125,150000.0,360,95,35.0,,1,True
371750512975,4.5,122000.0,180,12,49.0,,0,False
371811938202,4.375,353000.0,180,80,25.0,,0,False
371836867954,4.625,300000.0,180,51,34.0,,0,False
371908388875,5.5,561000.0,360,54,44.0,,0,False
371990027047,4.75,92000.0,360,71,42.0,,0,False
372004752005,5.625,50000.0,360,75,48.0,,3,True
372016828258,5.75,175000.0,360,45,,,0,False
372331731796,4.375,430000.0,180,24,16.0,,0,False
372378387465,4.75,255000.0,360,80,28.0,,0,False
372381097188,4.375,320000.0,360,52,40.0,,0,False
372584104550,4.875,132000.0,360,85,24.0,,0,False
372672474295,6.0,268000.0,360,85,35.0,,1,True
372701593041,4.75,112000.0,360,78,29.0,,0,False
372783545917,5.375,190000.0,360,95,46.0,,0,False
372813998530,4.75,630000.0,360,76,37.0,,7,True
372907451726,4.75,476000.0,360,75,47.0,,16,True
373013417195,5.0,350000.0,360,50,37.0,,0,False
373134102803,4.75,185000.0,360,65,36.0,,0,False
373197890426,4.875,180000.0,360,75,38.0,,0,False
373269994724,4.875,499000.0,360,60,46.0,,4,True
373352560410,4.75,332000.0,300,70,29.0,,0,False
373380277831,4.75,179000.0,360,70,29.0,,0,False
373394799455,5.5,79000.0,360,75,12.0,,0,False
373409899597,4.875,326000.0,360,75,50.0,,40,True
373444148995,4.875,512000.0,360,80,36.0,,26,True
373476246171,4.75,300000.0,360,16,50.0,,0,False
373496599411,4.875,106000.0,360,90,45.0,,0,False
373648023383,4.99,424000.0,360,80,27.0,,0,False
373818838257,4.875,386000.0,360,80,31.0,,0,False
373821789893,5.0,128000.0,360,80,47.0,,0,False
373892582898,5.0,528000.0,360,91,29.0,,0,False
374211878595,4.25,142000.0,120,43,29.0,,0,False
374283232405,4.75,164000.0,360,80,48.0,,0,False
374309653550,5.5,225000.0,360,35,44.0,,0,False
374440164419,4.5,140000.0,180,61,36.0,,0,False
374452845487,5.625,105000.0,360,45,48.0,,0,False
374455120126,4.25,180000.0,240,80,33.0,,0,False
374500610714,4.75,460000.0,360,80,47.0,,0,False
374547257905,5.5,158000.0,360,65,43.0,,0,False
374560017861,5.625,75000.0,360,53,30.0,,0,False
374629628099,4.75,243000.0,360,90,26.0,,0,False
374636780333,6.125,339000.0,360,80,41.0,,0,False
374776958026,4.5,370000.0,360,50,25.0,,0,False
375193078239,4.99,325000.0,360,62,50.0,,0,False
375196171903,5.125,246000.0,360,90,44.0,,0,False
375313611747,4.75,354000.0,360,97,43.0,,0,False
375355610075,5.25,300000.0,360,40,48.0,,0,False
375389041922,4.625,344000.0,240,80,29.0,,0,False
375553845939,4.975,331000.0,360,95,44.0,,0,False
375750913352,4.25,180000.0,240,60,30.0,,0,False
375782175956,4.75,174000.0,180,72,47.0,,0,False
375871164567,5.875,223000.0,360,63,45.0,,1,True
375944465254,4.625,165000.0,360,97,34.0,,0,False
376034236607,4.75,511000.0,360,70,34.0,,0,False
376093333918,4.375,156000.0,360,97,44.0,,0,False
376141549966,5.0,308000.0,360,90,49.0,,0,False
376516391188,4.75,277000.0,360,90,16.0,,0,False
376534975718,4.625,452000.0,360,52,44.0,,0,False
376556578844,4.375,300000.0,360,40,49.0,,2,True
376562491746,4.875,100000.0,360,34,48.0,,0,False
376751149506,4.875,142000.0,360,97,35.0,,1,True
376771678210,5.125,475000.0,360,95,45.0,,0,False
376815076721,4.75,254000.0,360,63,50.0,,0,False
376845954588,5.125,78000.0,360,94,30.0,,0,False
376875547581,4.75,165000.0,360,49,42.0,,0,False
376893073690,4.25,650000.0,360,67,47.0,,0,False
377063675855,6.0,74000.0,360,70,45.0,,0,False
377172899951,4.375,127000.0,180,72,26.0,,0,False
377190979302,4.75,533000.0,360,75,49.0,,0,False
377214354398,3.99,448000.0,180,70,48.0,,9,True
377362743665,5.75,516000.0,360,75,49.0,,0,False
377588287194,5.0,144000.0,360,80,48.0,,0,False
377598031288,5.75,285000.0,360,52,37.0,,27,True
377641511371,5.25,340000.0,360,97,45.0,,1,True
377661641786,4.875,300000.0,360,51,30.0,,0,False
377664667618,5.5,104000.0,360,80,48.0,,0,False
377682512537,4.125,250000.0,180,81,10.0,,0,False
377761143975,4.875,233000.0,360,97,42.0,,0,False
377813588672,6.25,99000.0,360,70,35.0,,0,False
377850632463,4.875,343000.0,360,69,47.0,,0,False
377864603273,5.625,231000.0,360,39,34.0,,1,True
377875700029,4.875,400000.0,360,50,32.0,,0,False
377895420537,4.75,517000.0,360,95,40.0,,19,True
377990861261,5.375,727000.0,360,48,42.0,,0,False
378130266095,4.5,96000.0,120,80,7.0,,0,False
378183608404,4.125,490000.0,360,70,37.0,,0,False
378312515776,5.75,202000.0,360,80,50.0,,0,False
378329956558,4.0,393000.0,360,97,49.0,,5,True
378478427133,5.25,158000.0,360,80,43.0,,9,True
378612843058,4.875,590000.0,360,63,48.0,,0,False
378628190731,4.625,100000.0,360,67,36.0,,0,False
378676740726,5.125,243000.0,360,95,45.0,,0,False
378819028712,4.5,130000.0,360,50,33.0,,0,False
378846238359,5.0,176000.0,360,95,44.0,,0,False
379075905445,4.125,217000.0,360,69,45.0,,0,False
379170502000,4.625,419000.0,360,70,40.0,,0,False
379181536423,4.625,289000.0,360,79,34.0,,0,False
379239976323,5.0,166000.0,360,95,39.0,,0,False
379252048558,5.625,499000.0,360,90,49.0,,0,False
379382989304,4.625,264000.0,360,80,41.0,,0,False
379398458374,4.875,100000.0,360,42,44.0,,0,False
379495879867,4.375,276000.0,240,95,27.0,,0,False
379577733148,4.625,50000.0,360,13,27.0,,0,False
379584378518,4.875,204000.0,360,97,38.0,,14,True
379597927639,4.25,260000.0,180,18,33.0,,0,False
379736614826,4.75,162000.0,360,70,39.0,,0,False
379798026005,4.75,288000.0,360,80,50.0,,0,False
379816033895,4.75,93000.0,360,93,41.0,,0,False
379982113661,5.0,420000.0,360,80,35.0,,0,False
380113252639,4.875,274000.0,360,90,49.0,,0,False
380133278127,5.0,212000.0,360,80,49.0,,0,False
380239832176,5.125,182000.0,360,80,36.0,,0,False
380475180241,4.875,376000.0,360,80,42.0,,0,False
380480408672,4.375,245000.0,180,60,46.0,,0,False
380546312518,4.75,110000.0,360,97,31.0,,5,True
380608534876,4.125,167000.0,360,90,26.0,,0,False
380680261078,4.375,453000.0,360,59,48.0,,0,False
380699839414,5.875,499000.0,360,51,28.0,,0,False
380919141171,4.875,111000.0,120,44,25.0,,0,False
380930717921,4.75,500000.0,360,21,37.0,,0,False
380963524495,4.75,390000.0,360,57,48.0,,0,False
381127001843,4.99,276000.0,360,80,41.0,,0,False
381225297712,5.25,52000.0,360,80,18.0,,0,False
381244309810,4.375,265000.0,180,34,20.0,,0,False
381308426183,3.875,305000.0,360,74,30.0,,0,False
381310508138,5.0,428000.0,360,95,50.0,,0,False
381312233572,4.25,512000.0,360,80,45.0,,0,False
381444314957,5.375,383000.0,360,97,44.0,,1,True
381769495880,5.0,49000.0,180,97,44.0,,0,False
381795810221,4.875,209000.0,360,35,48.0,,0,False
381963239203,5.125,293000.0,360,95,28.0,,6,True
381964120759,4.875,365000.0,360,90,49.0,,12,True
381982793187,4.375,312000.0,180,80,35.0,,0,False
382034327640,5.0,139000.0,360,97,31.0,,0,False
382152392008,5.375,268000.0,360,80,48.0,,5,True
382164776035,4.75,128000.0,360,50,36.0,,0,False
382278722573,4.5,115000.0,120,48,26.0,,0,False
382571871315,4.625,146000.0,360,95,47.0,,0,False
382696682615,4.5,244000.0,360,80,44.0,,1,True
383026445389,5.125,161000.0,360,90,31.0,,17,True
383110279646,4.875,199000.0,360,58,50.0,,0,False
383186398527,4.25,77000.0,120,44,42.0,,1,True
383202541234,4.625,417000.0,180,70,44.0,,0,False
383235162228,4.75,233000.0,360,97,34.0,,0,False
383251207100,4.625,102000.0,360,85,23.0,,0,False
383475833471,5.375,850000.0,360,68,12.0,,1,True
383579619762,4.75,311000.0,240,78,43.0,,0,False
383580822884,4.875,282000.0,360,60,38.0,,0,False
383700801573,5.75,172000.0,360,90,35.0,,0,False
383721895117,4.75,320000.0,360,72,50.0,,0,False
383997609657,5.25,299000.0,360,38,46.0,,9,True
384006188877,4.875,221000.0,360,71,43.0,,0,False
384011195514,4.25,107000.0,360,73,49.0,,0,False
384110687370,5.875,207000.0,360,69,37.0,,0,False
384191398263,5.0,275000.0,360,70,50.0,,8,True
384411000968,4.625,179000.0,360,97,42.0,,0,False
384558372078,5.375,146000.0,360,68,50.0,,1,True
384659761636,5.25,73000.0,360,97,33.0,,13,True
384720916239,4.875,410000.0,360,33,39.0,,0,False
384774220148,4.875,297000.0,360,95,16.0,,0,False
384833711462,4.5,315000.0,240,75,45.0,,0,False
384920961161,5.125,140000.0,360,80,32.0,,0,False
384956553892,5.125,230000.0,360,97,40.0,,3,True
384961712334,4.75,525000.0,240,70,36.0,,1,True
385097735682,5.375,175000.0,360,64,43.0,,0,False
385143612694,4.875,560000.0,360,79,49.0,,0,False
385159149596,5.625,162000.0,360,90,50.0,,14,True
385189621512,5.7,680000.0,360,62,27.0,,0,False
385207806189,4.75,451000.0,360,85,47.0,,12,True
385356612083,4.25,397000.0,360,80,27.0,,0,False
385610098003,5.125,499000.0,360,95,49.0,,0,False
385640338812,4.625,401000.0,360,75,41.0,,0,False
385668639360,5.0,340000.0,240,78,49.0,,0,False
385733925805,5.875,216000.0,360,80,46.0,,0,False
386154677348,4.625,132000.0,360,48,38.0,,0,False
386329723402,4.875,446000.0,360,80,42.0,,0,False
386486529654,5.375,290000.0,360,80,48.0,,0,False
386495921052,5.125,406000.0,360,80,36.0,,0,False
386520044756,4.875,290000.0,360,77,28.0,,0,False
386599625630,5.125,179000.0,360,97,36.0,,18,True
386673160836,5.125,404000.0,360,77,49.0,,0,False
386686910267,4.75,160000.0,360,71,31.0,,0,False
386775158016,4.5,351000.0,360,95,32.0,,0,False
386829945401,5.25,206000.0,360,75,47.0,,0,False
386909449705,4.875,638000.0,360,85,45.0,,6,True
387046663710,4.99,570000.0,360,70,42.0,,11,True
387226955999,4.75,198000.0,180,62,48.0,,0,False
387318716513,4.875,138000.0,360,80,39.0,,1,True
387539403595,4.5,181000.0,360,50,34.0,,0,False
387611920120,4.99,230000.0,360,42,44.0,,0,False
387637241263,4.625,134000.0,360,92,38.0,,0,False
387847423522,5.125,385000.0,360,79,29.0,,0,False
387889204730,4.75,90000.0,360,95,37.0,,0,False
387960388977,4.25,350000.0,360,67,43.0,,0,False
388042411734,4.75,486000.0,360,80,36.0,,0,False
388127584727,4.375,441000.0,180,70,38.0,,0,False
388176306413,5.125,435000.0,360,56,13.0,,0,False
388216071460,4.99,176000.0,360,80,41.0,,12,True
388331889627,4.125,135000.0,180,36,32.0,,0,False
388341589954,5.375,509000.0,360,80,29.0,,0,False
388385124855,4.5,370000.0,360,95,37.0,,0,False
388526915895,4.75,532000.0,360,95,35.0,,0,False
388580230760,5.625,609000.0,360,70,45.0,,4,True
388668958404,4.125,397000.0,180,67,46.0,,0,False
388771669573,4.5,270000.0,360,73,43.0,,0,False
388782339924,5.0,130000.0,240,58,50.0,,1,True
388959033340,4.875,215000.0,360,73,38.0,,0,False
388961585387,4.875,124000.0,360,86,36.0,,1,True
389079828549,4.75,518000.0,360,90,28.0,,0,False
389339914224,4.5,242000.0,360,72,43.0,,0,False
389672439364,4.99,550000.0,360,54,39.0,,0,False
389745080428,4.75,300000.0,360,63,45.0,,0,False
389753204517,5.125,424000.0,360,80,48.0,,1,True
389981355237,4.75,112000.0,300,82,35.0,,0,False
390024112138,5.0,437000.0,360,92,47.0,,6,True
390188105799,5.25,120000.0,360,80,43.0,,1,True
390270970840,4.25,290000.0,360,55,49.0,,0,False
390294131179,4.125,180000.0,180,60,26.0,,0,False
390324971726,4.875,78000.0,360,87,29.0,,0,False
390331961709,5.875,95000.0,360,70,16.0,,0,False
390554838120,4.75,395000.0,360,67,26.0,,0,False
390621120377,4.75,213000.0,360,97,47.0,,0,False
390675755600,4.875,510000.0,360,41,48.0,,0,False
390710758873,3.625,178000.0,180,80,35.0,,1,True
390861046264,4.75,400000.0,360,50,47.0,,0,False
390885952675,4.75,246000.0,360,73,35.0,,2,True
390942292299,4.99,161000.0,360,95,49.0,,0,False
391006511041,4.875,630000.0,360,66,43.0,,1,True
391012141618,4.875,80000.0,360,21,49.0,,0,False
391075036305,5.375,350000.0,360,80,26.0,,0,False
391168412008,4.875,233000.0,360,97,48.0,,0,False
391538313296,4.875,254000.0,360,80,16.0,,0,False
391714781514,5.125,160000.0,360,97,36.0,,0,False
391885691233,4.875,267000.0,360,60,42.0,,1,True
391886565490,4.375,125000.0,120,53,20.0,,0,False
391926470217,4.875,635000.0,360,73,50.0,,0,False
392009694886,5.125,179000.0,360,95,43.0,,0,False
392094968647,5.375,115000.0,360,53,33.0,,7,True
392205695007,4.875,329000.0,360,75,27.0,,0,False
392509290171,5.125,85000.0,360,95,46.0,,0,False
392527662804,5.75,275000.0,360,75,37.0,,0,False
392654383387,4.25,80000.0,120,15,21.0,,0,False
392684283972,4.875,116000.0,360,97,49.0,,0,False
392835899141,4.875,276000.0,360,80,40.0,,15,True
392872470365,4.0,723000.0,360,79,35.0,,0,False
392887104354,4.875,175000.0,360,47,28.0,,0,False
392960355520,4.75,367000.0,360,28,23.0,,0,False
393169370371,4.75,273000.0,360,95,43.0,,0,False
393240560179,4.75,124000.0,360,80,36.0,,0,False
393263767273,5.375,320000.0,360,95,43.0,,0,False
393348861370,3.875,166000.0,120,60,24.0,,0,False
393383247193,4.5,86000.0,156,66,22.0,,0,False
393455297862,4.75,477000.0,360,80,48.0,,4,True
393523325881,4.99,157000.0,360,48,35.0,,0,False
393648457537,4.875,188000.0,360,90,41.0,,0,False
393669328206,4.375,394000.0,180,79,42.0,,0,False
393762018073,4.625,370000.0,360,58,32.0,,0,False
393765178948,4.875,208000.0,360,84,46.0,,1,True
393772246236,5.25,449000.0,360,75,46.0,,0,False
393784543567,5.875,406000.0,360,70,48.0,,0,False
393786421728,4.625,513000.0,360,95,28.0,,0,False
393829201646,4.875,260000.0,180,34,35.0,,0,False
393891147434,4.625,347000.0,360,90,26.0,,0,False
393933378614,4.875,340000.0,360,80,50.0,,6,True
393987896935,5.75,324000.0,360,75,46.0,,0,False
393996013868,4.75,145000.0,240,43,17.0,,0,False
394001881309,5.0,225000.0,360,35,26.0,,0,False
394124866749,4.625,140000.0,360,95,38.0,,0,False
394139319714,5.125,120000.0,360,53,35.0,,1,True
394194059443,5.0,348000.0,360,80,29.0,,0,False
394246127367,4.625,313000.0,360,68,44.0,,0,False
394250433941,5.625,228000.0,360,95,31.0,,0,False
394256438592,5.75,602000.0,360,70,27.0,,0,False
394278938516,5.125,96000.0,360,92,23.0,,0,False
394329713505,5.0,223000.0,360,85,27.0,,0,False
394459584112,5.125,303000.0,360,97,50.0,,2,True
394503501540,5.25,578000.0,360,75,27.0,,0,False
394532698682,4.625,455000.0,360,48,50.0,,0,False
394661910085,4.875,870000.0,360,50,21.0,,3,True
394667776572,5.375,534000.0,360,60,24.0,,0,False
394681958418,4.875,225000.0,240,26,37.0,,0,False
394741741853,5.5,484000.0,360,75,35.0,,0,False
394780651417,4.25,216000.0,180,79,28.0,,0,False
394909044473,4.875,406000.0,360,70,50.0,,12,True
394957392216,4.625,220000.0,360,56,28.0,,0,False
394959726499,4.5,323000.0,360,85,30.0,,0,False
395017533141,4.75,356000.0,360,80,49.0,,0,False
395274041543,4.625,481000.0,360,90,21.0,,0,False
395316361653,5.5,600000.0,360,80,48.0,,20,True
395327879494,4.75,158000.0,360,97,33.0,,0,False
395404930174,5.0,100000.0,360,34,46.0,,0,False
395452234992,4.875,120000.0,360,80,30.0,,1,True
395495561320,4.75,275000.0,360,57,39.0,,0,False
395559891258,5.375,330000.0,360,54,49.0,,0,False
395618499727,5.125,215000.0,360,88,41.0,,1,True
395663904740,5.25,320000.0,360,58,48.0,,1,True
395790190340,4.75,356000.0,240,39,42.0,,0,False
396195996060,4.75,50000.0,180,36,36.0,,0,False
396211462433,4.56,600000.0,360,67,25.0,,0,False
396488285157,5.25,196000.0,360,85,30.0,,0,False
396651250046,4.625,440000.0,360,80,40.0,,1,True
396712688374,4.75,210000.0,360,37,28.0,,0,False
396788536788,5.75,180000.0,360,80,33.0,,0,False
396840659750,5.25,121000.0,360,97,41.0,,12,True
396949585783,4.25,245000.0,360,74,29.0,,0,False
396973263667,4.875,100000.0,360,97,36.0,,0,False
396987695614,5.25,300000.0,360,75,17.0,,3,True
397112741409,4.875,430000.0,360,87,49.0,,0,False
397135787603,4.875,135000.0,360,97,36.0,,0,False
397146165875,4.75,447000.0,360,80,39.0,,0,False
397510509039,5.875,720000.0,360,80,47.0,,0,False
397513846191,5.375,370000.0,360,85,49.0,,0,False
397594337269,5.0,180000.0,360,80,29.0,,0,False
397794405021,5.0,330000.0,360,66,42.0,,0,False
397796071860,5.25,484000.0,360,59,45.0,,0,False
397830991279,5.75,325000.0,360,56,47.0,,0,False
397840508996,4.875,122000.0,360,90,42.0,,0,False
397891373599,4.875,551000.0,360,80,32.0,,0,False
397896308263,4.375,172000.0,180,29,49.0,,0,False
398090371255,4.75,500000.0,360,55,40.0,,0,False
398113961313,4.25,227000.0,180,59,40.0,,0,False
398443810567,5.125,75000.0,180,57,49.0,,7,True
398584233946,4.125,102000.0,180,49,42.0,,0,False
398615134900,4.875,172000.0,360,95,48.0,,0,False
398635240645,5.0,60000.0,360,50,26.0,,1,True
398688880258,4.5,155000.0,360,97,48.0,,0,False
398726691427,4.75,328000.0,360,80,24.0,,0,False
398830891690,4.375,632000.0,360,79,31.0,,0,False
398986958962,5.375,64000.0,360,56,47.0,,0,False
399006510389,4.75,301000.0,360,80,39.0,,0,False
399114355922,4.5,215000.0,360,90,35.0,,6,True
399395884430,5.0,84000.0,360,80,28.0,,0,False
399451231512,5.5,169000.0,360,95,38.0,,0,False
399560231516,4.875,300000.0,360,53,24.0,,0,False
399691714320,4.875,97000.0,360,95,40.0,,0,False
399780006358,4.375,130000.0,180,34,43.0,,1,True
399869739883,4.75,290000.0,360,75,41.0,,0,False
399955292290,4.75,315000.0,360,97,41.0,,0,False
399967086422,5.0,226000.0,360,95,46.0,,0,False
400237063142,4.625,234000.0,240,41,46.0,,0,False
400488376939,4.875,205000.0,360,60,34.0,,0,False
400539052133,4.875,157000.0,360,35,34.0,,1,True
400812583443,4.875,93000.0,360,72,37.0,,0,False
400825709813,5.0,187000.0,180,78,39.0,,1,True
400847332996,4.5,180000.0,360,95,48.0,,0,False
401123186060,5.125,234000.0,360,80,50.0,,0,False
401123731227,5.5,560000.0,360,80,45.0,,0,False
401243696506,4.125,133000.0,180,89,19.0,,0,False
401342731037,3.875,210000.0,180,57,32.0,,0,False
401418623901,5.5,604000.0,360,80,31.0,,0,False
401599298925,5.125,328000.0,360,80,45.0,,4,True
401778708606,5.75,116000.0,360,75,33.0,,17,True
401821919258,5.5,453000.0,360,70,46.0,,0,False
401976189069,4.625,504000.0,360,81,48.0,,3,True
401993542381,5.25,135000.0,360,39,41.0,,4,True
402027212411,5.5,622000.0,360,95,39.0,,0,False
402090142946,5.75,286000.0,360,90,31.0,,0,False
402153098253,4.625,92000.0,360,72,34.0,,1,True
402214250177,5.5,510000.0,360,70,46.0,,0,False
402549108251,4.5,650000.0,360,73,45.0,,0,False
402567336882,5.99,230000.0,360,72,48.0,,0,False
402892301301,4.875,100000.0,240,80,33.0,,0,False
403212424369,5.25,600000.0,360,80,49.0,,0,False
403257355297,5.5,525000.0,360,59,48.0,,1,True
403307266655,5.625,486000.0,360,80,46.0,,0,False
403325286926,4.625,206000.0,360,90,27.0,,0,False
403374130892,4.375,437000.0,360,97,41.0,,0,False
403422902308,4.375,230000.0,180,36,43.0,,0,False
403442618605,3.75,311000.0,120,24,21.0,,0,False
403581233848,4.875,330000.0,360,95,45.0,,0,False
403603910111,4.5,152000.0,180,95,48.0,,0,False
403623500614,4.5,372000.0,360,80,11.0,,0,False
